,company name,ratings,company_type,location,other_loc
686,Bharat Forge,3.8,Auto Components, Hyderabad / Secunderabad ,29 other locations
687,Sonata Software,3.4,IT Services & Consulting, Hyderabad / Secunderabad ,16 other locations
688,Apco Infratech,3.8,Engineering & Construction, Hyderabad / Secunderabad ,92 other locations
689,Narayana Educational Society,3.5,Education & Training, Hyderabad / Secunderabad ,144 other locations
690,IDC Technologies,3.1,IT Services & Consulting, Hyderabad / Secunderabad ,66 other locations
691,Heritage Foods,4.1,Food Processing, Hyderabad / Secunderabad ,124 other locations
692,V5 Global Services,3.9,Recruitment, Hyderabad / Secunderabad ,213 other locations
693,Sony,4.1,Consumer Electronics & Appliances, Hyderabad / Secunderabad ,144 other locations
694,Amneal Pharmaceuticals,4.2,Pharma, Hyderabad / Secunderabad ,43 other locations
695,Health Care Global Enterprises,4.1,Healthcare, Hyderabad / Secunderabad ,51 other locations
696,J. Kumar Infraprojects,4.1,Engineering & Construction, Hyderabad / Secunderabad ,40 other locations
697,The Muthoot Group,3.6,Financial Services, Hyderabad / Secunderabad ,307 other locations
698,Acuity Knowledge Partners,3.2,Analytics & KPO, Hyderabad / Secunderabad ,16 other locations
699,Xiaomi,3.8,Consumer Electronics & Appliances, Hyderabad / Secunderabad ,211 other locations
700,CIE Automotive India Limited (Formerly known as Mahindra CIE Automotive Limited),3.6,Auto Components, Hyderabad / Secunderabad ,47 other locations
701,Airtel Payments Bank,3.8,Banking, Hyderabad / Secunderabad ,322 other locations
702,Tietoevry,4.2,IT Services & Consulting, Hyderabad / Secunderabad ,14 other locations
703,VLCC,3.3,Beauty & Personal Care, Hyderabad / Secunderabad ,111 other locations
704,TCS iON,3.9,IT Services & Consulting, Hyderabad / Secunderabad ,114 other locations
705,PNB Housing Finance,3.8,NBFC, Hyderabad / Secunderabad ,168 other locations
706,Jaquar,4.1,Building Material, Hyderabad / Secunderabad ,115 other locations
707,Happiest Minds Technologies,3.5,IT Services & Consulting, Hyderabad / Secunderabad ,17 other locations
708,FedEx Express,3.9,Logistics, Hyderabad / Secunderabad ,93 other locations
709,Amara Raja Energy & Mobility,4.0,Auto Components, Hyderabad / Secunderabad ,92 other locations
710,Indegene,3.3,Analytics & KPO, Hyderabad / Secunderabad ,32 other locations
711,Unisys,3.5,IT Services & Consulting, Hyderabad / Secunderabad ,18 other locations
712,Morningstar,3.7,Financial Services, Hyderabad / Secunderabad ,18 other locations
713,Faurecia,3.9,Auto Components, Hyderabad / Secunderabad ,28 other locations
714,Vfs Global Services,3.5,IT Services & Consulting, Hyderabad / Secunderabad ,32 other locations
715,Paytm Payments Bank,3.8,Banking, Hyderabad / Secunderabad ,137 other locations
716,Muthoot Microfin,4.1,NBFC, Hyderabad / Secunderabad ,375 other locations
717,Sansera Engineering,4.0,Auto Components, Hyderabad / Secunderabad ,28 other locations
718,AtkinsRealis,3.7,Engineering & Construction, Hyderabad / Secunderabad ,55 other locations
719,Altimetrik,3.6,IT Services & Consulting, Hyderabad / Secunderabad ,14 other locations
720,Infogain,3.5,IT Services & Consulting, Hyderabad / Secunderabad ,23 other locations
721,Aforeserve,3.3,IT Services & Consulting, Hyderabad / Secunderabad ,158 other locations
722,DCM Shriram,4.1,Chemicals, Hyderabad / Secunderabad ,108 other locations
723,Northern Trust,3.5,Financial Services, Hyderabad / Secunderabad ,18 other locations
724,Slk Software Services,3.2,IT Services & Consulting, Hyderabad / Secunderabad ,15 other locations
725,Oracle Financial Services Software,3.4,Software Product, Hyderabad / Secunderabad ,21 other locations
726,Sheenlac Paints,4.2,Chemicals, Hyderabad / Secunderabad ,162 other locations
727,JioMart,3.9,Retail, Hyderabad / Secunderabad ,299 other locations
728,Big Bazaar,4.3,Retail, Hyderabad / Secunderabad ,159 other locations
729,Kantar,3.5,Analytics & KPO, Hyderabad / Secunderabad ,44 other locations
730,Sharekhan,3.7,Financial Services, Hyderabad / Secunderabad ,113 other locations
731,Adobe,3.8,Software Product, Hyderabad / Secunderabad ,21 other locations
732,Worley,4.1,Engineering & Construction, Hyderabad / Secunderabad ,54 other locations
733,Collabera Talent Solutions,3.4,IT Services & Consulting, Hyderabad / Secunderabad ,43 other locations
734,EOSGlobe,2.9,BPO, Hyderabad / Secunderabad ,29 other locations
735,Eaton,3.9,Electronics Manufacturing, Hyderabad / Secunderabad ,22 other locations
736,Bharat FIH,3.7,Electronics Manufacturing, Hyderabad / Secunderabad ,39 other locations
737,Amity University,3.6,Education & Training, Hyderabad / Secunderabad ,86 other locations
738,Fusion Finance,3.9,NBFC, Hyderabad / Secunderabad ,330 other locations
739,NSE.IT,3.5,IT Services & Consulting, Hyderabad / Secunderabad ,152 other locations
740,Continental Automotive Components,3.9,Auto Components, Hyderabad / Secunderabad ,21 other locations
741,Fino Payments Bank,3.9,Banking, Hyderabad / Secunderabad ,265 other locations
742,Unichem Laboratories,3.7,Pharma, Hyderabad / Secunderabad ,77 other locations
743,Nykaa,3.4,Internet, Hyderabad / Secunderabad ,114 other locations
744,MedPlus,3.6,Retail, Hyderabad / Secunderabad ,132 other locations
745,Bajaj Housing Finance,3.6,NBFC, Hyderabad / Secunderabad ,167 other locations
746,GE,4.2,Defence & Aerospace, Hyderabad / Secunderabad ,76 other locations
747,Hindware Limited,3.9,Building Material, Hyderabad / Secunderabad ,132 other locations
748,Aditya Birla Finance,3.9,NBFC, Hyderabad / Secunderabad ,202 other locations
749,Iffco Tokio General Insurance Co.,3.7,Insurance, Hyderabad / Secunderabad ,274 other locations
750,TEKsystems,3.2,IT Services & Consulting, Hyderabad / Secunderabad ,18 other locations
751,TÃV SÃD,4.0,Engineering & Construction, Hyderabad / Secunderabad ,125 other locations
752,Kalpataru Limited,4.3,Real Estate, Hyderabad / Secunderabad ,83 other locations
753,Burger King,3.9,Hospitality, Hyderabad / Secunderabad ,107 other locations
754,iMerit,3.2,IT Services & Consulting, Hyderabad / Secunderabad ,20 other locations
755,FDC,3.8,Pharma, Hyderabad / Secunderabad ,124 other locations
756,Aptara,3.1,Content Development, Hyderabad / Secunderabad ,14 other locations
757,CinÃ©polis,3.8,Media & Entertainment, Hyderabad / Secunderabad ,59 other locations
758,Rashmi Metaliks,3.2,Iron & Steel, Hyderabad / Secunderabad ,42 other locations
759,Novo Nordisk,3.6,Pharma, Hyderabad / Secunderabad ,74 other locations
760,City Union Bank,3.0,Banking, Hyderabad / Secunderabad ,186 other locations
761,JSW Cement,4.1,Building Material, Hyderabad / Secunderabad ,139 other locations
762,VOIS,3.8,IT Services & Consulting, Hyderabad / Secunderabad ,21 other locations
763,CreditAccess Grameen,4.0,NBFC, Hyderabad / Secunderabad ,337 other locations
764,Spicejet,3.4,Aviation, Hyderabad / Secunderabad ,60 other locations
765,Incedo,3.0,IT Services & Consulting, Hyderabad / Secunderabad ,12 other locations
766,TE Connectivity,4.1,Electronics Manufacturing, Hyderabad / Secunderabad ,22 other locations
767,Bluestock Â,4.5,FinTech, Hyderabad / Secunderabad ,42 other locations
768,Hindustan Construction Company,4.3,Engineering & Construction, Hyderabad / Secunderabad ,93 other locations
769,AGS Transact Technologies,2.8,FinTech, Hyderabad / Secunderabad ,123 other locations
770,Sunknowledge Services,3.5,BPO, Hyderabad / Secunderabad ,13 other locations
771,Fabindia,3.8,Retail, Hyderabad / Secunderabad ,83 other locations
772,Nippon Paint India,4.0,Chemicals, Hyderabad / Secunderabad ,162 other locations
773,ManpowerGroup,3.6,Recruitment, Hyderabad / Secunderabad ,147 other locations
774,Brillio,3.4,IT Services & Consulting, Hyderabad / Secunderabad ,14 other locations
775,Shubham Housing Development Finance,3.9,NBFC, Hyderabad / Secunderabad ,154 other locations
776,Pantaloons,4.1,Retail, Hyderabad / Secunderabad ,151 other locations
777,RBL FinServe,3.9,Financial Services, Hyderabad / Secunderabad ,364 other locations
778,Apexon,3.3,IT Services & Consulting, Hyderabad / Secunderabad ,20 other locations
779,Punjab National Bank,3.8,Banking, Hyderabad / Secunderabad ,214 other locations
780,Citco,3.1,Management Consulting, Hyderabad / Secunderabad ,13 other locations
781,Hatsun Agro Product,3.8,Food Processing, Hyderabad / Secunderabad ,124 other locations
782,The Ramco Cements,4.1,Building Material, Hyderabad / Secunderabad ,120 other locations
783,ZF Steering Gear,3.6,Auto Components, Hyderabad / Secunderabad ,33 other locations
784,Panasonic,4.0,Consumer Electronics & Appliances, Hyderabad / Secunderabad ,125 other locations
785,Mondelez International,4.2,Food Processing, Hyderabad / Secunderabad ,190 other locations
786,GEP Worldwide,3.6,IT Services & Consulting, Hyderabad / Secunderabad ,17 other locations
787,Dell EMC,3.8,IT Services & Consulting, Hyderabad / Secunderabad ,53 other locations
788,CenturyPly,3.8,Furniture & Furnishing, Hyderabad / Secunderabad ,139 other locations
789,Baroda Global Shared Services,3.8,BPO, Hyderabad / Secunderabad ,175 other locations
790,Luminous Power Technologies,4.1,Consumer Electronics & Appliances, Hyderabad / Secunderabad ,134 other locations
791,Grant Thornton,3.4,Accounting & Auditing, Hyderabad / Secunderabad ,57 other locations
792,ECIL,4.3,Electronics Manufacturing, Hyderabad / Secunderabad ,57 other locations
793,OM Logistics,3.9,Logistics, Hyderabad / Secunderabad ,121 other locations
794,INDIUM,4.0,IT Services & Consulting, Hyderabad / Secunderabad ,13 other locations
795,More Supermarket,3.7,Retail, Hyderabad / Secunderabad ,158 other locations
796,Decathlon,3.7,Retail, Hyderabad / Secunderabad ,68 other locations
797,Jakson Group,4.1,Power, Hyderabad / Secunderabad ,101 other locations
798,Automotive Manufacturers,3.9,Automobile, Hyderabad / Secunderabad ,147 other locations
799,Aerial Telecom Solutions,4.1,Telecom, Hyderabad / Secunderabad ,108 other locations
800,Vestas,4.1,Power, Hyderabad / Secunderabad ,49 other locations
801,OpenText Technologies,3.5,Software Product, Hyderabad / Secunderabad ,14 other locations
802,Astral Pipe,4.0,Building Material, Hyderabad / Secunderabad ,142 other locations
803,R Systems International,3.4,IT Services & Consulting, Hyderabad / Secunderabad ,22 other locations
804,Centre for Development of Advanced Computing,3.7,IT Services & Consulting, Hyderabad / Secunderabad ,40 other locations
805,Fresenius Kabi,4.0,Pharma, Hyderabad / Secunderabad ,64 other locations
806,Ion Exchange India,3.8,Waste Management, Hyderabad / Secunderabad ,121 other locations
807,Samsung Research,3.1,IT Services & Consulting, Hyderabad / Secunderabad ,19 other locations
808,SKF,4.0,Auto Components, Hyderabad / Secunderabad ,67 other locations
809,ICICI Prudential Mutual Fund,3.8,Financial Services, Hyderabad / Secunderabad ,165 other locations
810,Synchrony,4.2,Financial Services, Hyderabad / Secunderabad ,9 other locations
811,Intertek,3.7,Analytics & KPO, Hyderabad / Secunderabad ,113 other locations
812,iSON Xperiences,3.3,BPO, Hyderabad / Secunderabad ,43 other locations
813,Mu Sigma,2.5,Analytics & KPO, Hyderabad / Secunderabad ,16 other locations
814,Oil And Natural Gas Corporation,4.3,Oil & Gas, Hyderabad / Secunderabad ,83 other locations
815,Globant,3.4,IT Services & Consulting, Hyderabad / Secunderabad ,16 other locations
816,Godrej Consumer Products,4.0,FMCG, Hyderabad / Secunderabad ,149 other locations
817,T-Systems ICT India,3.8,IT Services & Consulting, Hyderabad / Secunderabad ,16 other locations
818,NetAmbit,4.0,BPO, Hyderabad / Secunderabad ,143 other locations
819,Troikaa Pharmaceuticals,4.1,Pharma, Hyderabad / Secunderabad ,104 other locations
820,Shriram Pistons & Rings,4.1,Auto Components, Hyderabad / Secunderabad ,61 other locations
821,AIIMS,4.1,Education & Training, Hyderabad / Secunderabad ,72 other locations
822,SK Finance Limited,3.8,NBFC, Hyderabad / Secunderabad ,259 other locations
823,Best Sellers,4.1,Retail, Hyderabad / Secunderabad ,93 other locations
824,FOCUS EDUMATICS,2.9,EdTech, Hyderabad / Secunderabad ,36 other locations
825,Aarvee Associates,3.7,Engineering & Construction, Hyderabad / Secunderabad ,167 other locations
826,Prodapt,3.5,IT Services & Consulting, Hyderabad / Secunderabad ,16 other locations
827,EbixCash Limited,3.8,Software Product, Hyderabad / Secunderabad ,85 other locations
828,Apex Group,2.7,Financial Services, Hyderabad / Secunderabad ,28 other locations
829,Parexel International,3.8,Clinical Research, Hyderabad / Secunderabad ,25 other locations
830,Wind World,4.0,Power, Hyderabad / Secunderabad ,82 other locations
831,Zoho,4.2,Software Product, Hyderabad / Secunderabad ,37 other locations
832,H.G. Infra Engineering,4.0,Engineering & Construction, Hyderabad / Secunderabad ,98 other locations
833,Qualcomm,3.7,Semiconductors, Hyderabad / Secunderabad ,18 other locations
834,Willis Towers Watson,3.6,Management Consulting, Hyderabad / Secunderabad ,19 other locations
835,PHN Technology,4.4,EdTech, Hyderabad / Secunderabad ,32 other locations
836,KIMS Hospital,3.9,Healthcare, Hyderabad / Secunderabad ,59 other locations
837,Fidelity National Financial,3.7,Financial Services, Hyderabad / Secunderabad ,15 other locations
838,Kirloskar Oil Engines,4.1,Industrial Machinery, Hyderabad / Secunderabad ,105 other locations
839,Rockman Industries,3.9,Auto Components, Hyderabad / Secunderabad ,40 other locations
840,Barclays Shared Services,3.9,Financial Services, Hyderabad / Secunderabad ,16 other locations
841,Ahluwalia Contracts India,4.0,Engineering & Construction, Hyderabad / Secunderabad ,59 other locations
842,Xyz Company,3.8,Financial Services, Hyderabad / Secunderabad ,94 other locations
843,Diageo,3.8,Beverage, Hyderabad / Secunderabad ,98 other locations
844,Spandana Sphoorty Financial,3.7,NBFC, Hyderabad / Secunderabad ,340 other locations
845,Intel,4.1,Semiconductors, Hyderabad / Secunderabad ,36 other locations
846,DLF,3.9,Real Estate, Hyderabad / Secunderabad ,36 other locations
847,ACG Worldwide,3.9,Pharma, Hyderabad / Secunderabad ,31 other locations
848,JK Lakshmi Cement,3.8,Building Material, Hyderabad / Secunderabad ,140 other locations
849,Colliers India,3.9,Real Estate, Hyderabad / Secunderabad ,45 other locations
850,The Jaypee Group,3.8,Engineering & Construction, Hyderabad / Secunderabad ,106 other locations
851,Baazar Retail Private Limited,4.5,Retail, Hyderabad / Secunderabad ,107 other locations
852,Thyrocare Technologies,3.7,Healthcare, Hyderabad / Secunderabad ,75 other locations
853,ExcelR,3.7,Education & Training, Hyderabad / Secunderabad ,23 other locations
854,DISH TV,3.4,Broadcasting, Hyderabad / Secunderabad ,153 other locations
855,Nilkamal,3.7,Furniture & Furnishing, Hyderabad / Secunderabad ,111 other locations
856,Patra Corporation,3.6,BPO, Hyderabad / Secunderabad ,20 other locations
857,Edelweiss,3.7,Financial Services, Hyderabad / Secunderabad ,113 other locations
858,DP World,3.8,Logistics, Hyderabad / Secunderabad ,82 other locations
859,Coca-Cola Company,4.0,Beverage, Hyderabad / Secunderabad ,202 other locations
860,Bajaj Motors,3.9,Auto Components, Hyderabad / Secunderabad ,89 other locations
861,PayPal,3.8,FinTech, Hyderabad / Secunderabad ,14 other locations
862,Salesforce,3.9,Software Product, Hyderabad / Secunderabad ,40 other locations
863,Johnson Lifts,3.9,Industrial Machinery, Hyderabad / Secunderabad ,75 other locations
864,Northern Trust Operating Services,3.8,Financial Services, Hyderabad / Secunderabad ,18 other locations
865,HFCL Limited,3.7,Telecom, Hyderabad / Secunderabad ,111 other locations
866,Innova Solutions,3.3,IT Services & Consulting, Hyderabad / Secunderabad ,36 other locations
867,Electronica Finance,4.2,NBFC, Hyderabad / Secunderabad ,169 other locations
868,Meril,3.6,Medical Equipment, Hyderabad / Secunderabad ,81 other locations
869,Wistron,4.0,Electronics Manufacturing, Hyderabad / Secunderabad ,23 other locations
870,Dhoot Transmission,3.7,Auto Components, Hyderabad / Secunderabad ,42 other locations
871,Barbeque Nation,3.9,Hospitality, Hyderabad / Secunderabad ,83 other locations
872,Strides Pharma,3.9,Pharma, Hyderabad / Secunderabad ,34 other locations
873,Royal Migration Solutions,4.9,Other, Hyderabad / Secunderabad ,12 other locations
874,MDIndia Health Insurance TPA,3.6,Insurance, Hyderabad / Secunderabad ,94 other locations
875,London Stock Exchange Group,3.7,Financial Services, Hyderabad / Secunderabad ,11 other locations
876,Indira IVF Hospital,4.0,Healthcare, Hyderabad / Secunderabad ,106 other locations
877,Jacobs Engineering Group,4.1,Engineering & Construction, Hyderabad / Secunderabad ,42 other locations
878,Edelweiss Life Insurance,3.7,Insurance, Hyderabad / Secunderabad ,123 other locations
879,Saipem,4.2,Engineering & Construction, Hyderabad / Secunderabad ,42 other locations
880,CaratLane - A Tata Product,4.0,Jewellery, Hyderabad / Secunderabad ,85 other locations
881,Nielsen,3.4,Analytics & KPO, Hyderabad / Secunderabad ,73 other locations
882,Aparna Constructions and Estates,3.9,Real Estate, Hyderabad / Secunderabad ,22 other locations
883,Sri Chaitanya Techno Schools,3.5,Education & Training, Hyderabad / Secunderabad ,163 other locations
884,Piaggio,3.6,Automobile, Hyderabad / Secunderabad ,80 other locations
885,Biocon Biologics,3.7,Biotechnology, Hyderabad / Secunderabad ,26 other locations
886,Zetwerk,4.0,Industrial Machinery, Hyderabad / Secunderabad ,117 other locations
887,Prism Johnson,3.7,Building Material, Hyderabad / Secunderabad ,142 other locations
888,VMware Software,4.4,Software Product, Hyderabad / Secunderabad ,18 other locations
889,Federal Bank,3.7,Banking, Hyderabad / Secunderabad ,151 other locations
890,Aptiv,3.5,Auto Components, Hyderabad / Secunderabad ,26 other locations
891,Motilal Oswal Home Finance,4.4,NBFC, Hyderabad / Secunderabad ,127 other locations
892,ICON Plc,4.0,Clinical Research, Hyderabad / Secunderabad ,27 other locations
893,INDO-MIM,4.0,Metals & Mining, Hyderabad / Secunderabad ,32 other locations
894,Deccan Fine Chemicals,3.6,Agro Chemicals, Hyderabad / Secunderabad ,31 other locations
895,Adani Ports and SEZ,3.7,Ports & Shipping, Hyderabad / Secunderabad ,65 other locations
896,Onward Technologies Inc,2.9,IT Services & Consulting, Hyderabad / Secunderabad ,63 other locations
897,Hyundai Mobis,3.7,Auto Components, Hyderabad / Secunderabad ,47 other locations
898,Advantmed,4.2,Healthcare, Hyderabad / Secunderabad ,14 other locations
899,Stanza Living,3.1,Internet, Hyderabad / Secunderabad ,36 other locations
900,Jabil Circuit India,4.0,Electronics Manufacturing, Hyderabad / Secunderabad ,31 other locations
901,Sundaram Finance,4.0,NBFC, Hyderabad / Secunderabad ,247 other locations
902,Jet Airways,4.6,Aviation, Hyderabad / Secunderabad ,45 other locations
903,Wonder Home Finance,4.6,NBFC, Hyderabad / Secunderabad ,117 other locations
904,Zydus Wellness,4.1,FMCG, Hyderabad / Secunderabad ,127 other locations
905,GAIL,4.4,Oil & Gas, Hyderabad / Secunderabad ,101 other locations
906,TK Elevator,3.8,Industrial Machinery, Hyderabad / Secunderabad ,79 other locations
907,Hikal,3.9,Pharma, Hyderabad / Secunderabad ,22 other locations
908,Unicharm,4.0,FMCG, Hyderabad / Secunderabad ,187 other locations
909,Syngenta,4.2,Agriculture, Hyderabad / Secunderabad ,170 other locations
910,Kohler,3.7,Building Material, Hyderabad / Secunderabad ,51 other locations
911,Kirloskar Brothers,3.8,Industrial Machinery, Hyderabad / Secunderabad ,72 other locations
912,NxtWave,3.5,EdTech, Hyderabad / Secunderabad ,51 other locations
913,V2 Retail,3.4,Retail, Hyderabad / Secunderabad ,124 other locations
914,PharmEasy,3.7,Internet, Hyderabad / Secunderabad ,62 other locations
915,Nexa,3.9,Automobile, Hyderabad / Secunderabad ,212 other locations
916,Tube Investments of India,3.8,Engineering & Construction, Hyderabad / Secunderabad ,63 other locations
917,Siemens Gamesa Renewable Power Private Limited,4.0,Power, Hyderabad / Secunderabad ,69 other locations
918,Asirvad Microfinance,3.8,NBFC, Hyderabad / Secunderabad ,304 other locations
919,Power Grid Corporation of India,4.3,Power, Hyderabad / Secunderabad ,232 other locations
920,Sri Chaitanya Educational Institutions,3.7,Education & Training, Hyderabad / Secunderabad ,100 other locations
921,Air India Sats Airport Services,3.5,Aviation, Hyderabad / Secunderabad ,48 other locations
922,MAHLE ANAND Filter Systems,3.9,Auto Components, Hyderabad / Secunderabad ,38 other locations
923,SYSKA LED Lights,2.9,Consumer Electronics & Appliances, Hyderabad / Secunderabad ,158 other locations
924,Vedanta Aluminium,3.8,Metals & Mining, Hyderabad / Secunderabad ,45 other locations
925,CALIBEHR,4.0,IT Services & Consulting, Hyderabad / Secunderabad ,178 other locations
926,Spencer's Retail,3.8,Retail, Hyderabad / Secunderabad ,63 other locations
927,Klm Axiva Finvest,4.4,NBFC, Hyderabad / Secunderabad ,159 other locations
928,1point1 Solutions,3.3,BPO, Hyderabad / Secunderabad ,18 other locations
929,Zf Rane Automotive,3.9,Auto Components, Hyderabad / Secunderabad ,50 other locations
930,Pernod Ricard,3.5,Beverage, Hyderabad / Secunderabad ,119 other locations
931,Gmmco,4.0,Industrial Machinery, Hyderabad / Secunderabad ,89 other locations
932,GlobalData,3.4,Analytics & KPO, Hyderabad / Secunderabad ,22 other locations
933,Metropolis Healthcare,3.9,Healthcare, Hyderabad / Secunderabad ,98 other locations
934,Bharat Sanchar Nigam,3.9,Telecom, Hyderabad / Secunderabad ,237 other locations
935,Godrej Agrovet,3.9,Agriculture, Hyderabad / Secunderabad ,144 other locations
936,TKIL,4.1,Industrial Machinery, Hyderabad / Secunderabad ,59 other locations
937,Dana Anand,4.0,Auto Components, Hyderabad / Secunderabad ,48 other locations
938,Aarvi Encon,3.9,Recruitment, Hyderabad / Secunderabad ,128 other locations
939,Kinara Capital,4.3,NBFC, Hyderabad / Secunderabad ,113 other locations
940,mPokket,4.3,NBFC, Hyderabad / Secunderabad ,20 other locations
941,Knorr-Bremse,3.4,Auto Components, Hyderabad / Secunderabad ,30 other locations
942,Thermo Fisher Scientific,3.7,Biotechnology, Hyderabad / Secunderabad ,35 other locations
943,Hindustan Zinc,3.7,Metals & Mining, Hyderabad / Secunderabad ,36 other locations
944,Ceasefire Industries,3.1,Industrial Machinery, Hyderabad / Secunderabad ,77 other locations
945,Svatantra Microfin,3.9,NBFC, Hyderabad / Secunderabad ,318 other locations
946,Rupeek,3.9,FinTech, Hyderabad / Secunderabad ,56 other locations
947,Wheels,3.9,Auto Components, Hyderabad / Secunderabad ,46 other locations
948,Sahara India Pariwar,3.8,Broadcasting, Hyderabad / Secunderabad ,247 other locations
949,BirlaNu,3.9,Building Material, Hyderabad / Secunderabad ,107 other locations
950,Aspire Systems,3.8,IT Services & Consulting, Hyderabad / Secunderabad ,23 other locations
951,Temenos,3.2,Software Product, Hyderabad / Secunderabad ,11 other locations
952,IIFL Home Finance,3.8,NBFC, Hyderabad / Secunderabad ,253 other locations
953,Otis Elevator,4.1,Industrial Machinery, Hyderabad / Secunderabad ,71 other locations
954,Gharda Chemicals Limited,3.9,Agro Chemicals, Hyderabad / Secunderabad ,72 other locations
955,Lakshmi Machine Works,3.8,Industrial Machinery, Hyderabad / Secunderabad ,32 other locations
956,Vistaar Finance,4.0,NBFC, Hyderabad / Secunderabad ,199 other locations
957,Amara Raja Group,4.1,Auto Components, Hyderabad / Secunderabad ,77 other locations
958,Bajaj Capital Insurance Broking Limited,4.4,Insurance, Hyderabad / Secunderabad ,138 other locations
959,Uber,4.2,Internet, Hyderabad / Secunderabad ,52 other locations
960,Netcracker Technology,3.0,IT Services & Consulting, Hyderabad / Secunderabad ,12 other locations
961,Greenko Group,3.8,Power, Hyderabad / Secunderabad ,79 other locations
962,Vertiv,3.9,Electronics Manufacturing, Hyderabad / Secunderabad ,52 other locations
963,ValueMomentum,3.2,IT Services & Consulting, Hyderabad / Secunderabad ,11 other locations
964,Allianz Technology,4.1,IT Services & Consulting, Hyderabad / Secunderabad ,15 other locations
965,iQor Global Services,3.4,BPO, Hyderabad / Secunderabad ,49 other locations
966,GVPR Engineers,3.7,Engineering & Construction, Hyderabad / Secunderabad ,91 other locations
967,TÃV NORD,3.8,Other, Hyderabad / Secunderabad ,80 other locations
968,MakeMyTrip,3.5,Internet, Hyderabad / Secunderabad ,45 other locations
969,Tata Capital Housing Finance,4.0,NBFC, Hyderabad / Secunderabad ,164 other locations
970,TradeIndia (Infocom Network Private Limited),3.3,Internet, Hyderabad / Secunderabad ,42 other locations
971,SitusAMC,3.3,Financial Services, Hyderabad / Secunderabad ,19 other locations
972,Encora,3.4,IT Services & Consulting, Hyderabad / Secunderabad ,19 other locations
973,CarDekho Group,3.7,Internet, Hyderabad / Secunderabad ,81 other locations
974,IB Group,3.8,Food Processing, Hyderabad / Secunderabad ,149 other locations
975,Fractal Analytics,4.0,Analytics & KPO, Hyderabad / Secunderabad ,17 other locations
976,AstraZeneca,3.9,Pharma, Hyderabad / Secunderabad ,50 other locations
977,Suzuki Motorcycle,4.0,Automobile, Hyderabad / Secunderabad ,118 other locations
978,Lemon Tree Hotels,4.0,Hospitality, Hyderabad / Secunderabad ,77 other locations
979,NBC Bearings,3.9,Auto Components, Hyderabad / Secunderabad ,29 other locations
980,JW Marriott,4.1,Hospitality, Hyderabad / Secunderabad ,43 other locations
981,Westside,3.8,Retail, Hyderabad / Secunderabad ,106 other locations
982,Hitachi Energy,4.1,Power, Hyderabad / Secunderabad ,37 other locations
983,Thomas Cook,4.0,Travel & Tourism, Hyderabad / Secunderabad ,81 other locations
984,Colgate Palmolive,3.9,FMCG, Hyderabad / Secunderabad ,120 other locations
985,Crompton Greaves Consumer Electricals,3.7,Consumer Electronics & Appliances, Hyderabad / Secunderabad ,105 other locations
986,Star Cement,4.0,Building Material, Hyderabad / Secunderabad ,78 other locations
987,Mastek,3.6,IT Services & Consulting, Hyderabad / Secunderabad ,23 other locations
988,ALLEN Career Institute,3.8,Education & Training, Hyderabad / Secunderabad ,70 other locations
989,Secure Meters,4.0,Electronics Manufacturing, Hyderabad / Secunderabad ,71 other locations
990,Hitachi Payment Services,3.6,FinTech, Hyderabad / Secunderabad ,84 other locations
991,Pristyn Care,3.2,Internet, Hyderabad / Secunderabad ,33 other locations
992,Syrma SGS Technologies,4.0,Electronics Manufacturing, Hyderabad / Secunderabad ,23 other locations
993,United Breweries,3.3,Beverage, Hyderabad / Secunderabad ,103 other locations
994,Shyam Steel Group,3.5,Iron & Steel, Hyderabad / Secunderabad ,81 other locations
995,Cult.fit,3.6,Fitness & Wellness, Hyderabad / Secunderabad ,41 other locations
996,Rebel Foods,3.7,Hospitality, Hyderabad / Secunderabad ,80 other locations
997,QX Global Group,3.0,BPO, Hyderabad / Secunderabad ,20 other locations
998,Bounteous x Accolite,3.2,IT Services & Consulting, Hyderabad / Secunderabad ,15 other locations
999,Atlas Copco,4.1,Industrial Machinery, Hyderabad / Secunderabad ,57 other locations
1000,Unity Small Finance Bank,3.6,Banking, Hyderabad / Secunderabad ,145 other locations
1001,Comviva Technology,2.9,Software Product, Hyderabad / Secunderabad ,19 other locations
1002,Aparajitha Corporate Services,3.8,Legal, Hyderabad / Secunderabad ,97 other locations
1003,Nasser S. Al Hajri Corporation,3.5,Engineering & Construction, Hyderabad / Secunderabad ,55 other locations
1004,Malabar Gold and Diamonds,4.0,Jewellery, Hyderabad / Secunderabad ,127 other locations
1005,TechnipFMC,3.9,Engineering & Construction, Hyderabad / Secunderabad ,43 other locations
1006,ALTEN,3.7,IT Services & Consulting, Hyderabad / Secunderabad ,23 other locations
1007,C&S Electric,4.0,Electrical Equipment, Hyderabad / Secunderabad ,58 other locations
1008,Kendriya Vidyalaya Sangathan,4.2,Education & Training, Hyderabad / Secunderabad ,231 other locations
1009,Mando Automotive,4.0,Auto Components, Hyderabad / Secunderabad ,21 other locations
1010,Pizza Hut,4.0,Hospitality, Hyderabad / Secunderabad ,128 other locations
1011,Arohan Financial Services,3.9,NBFC, Hyderabad / Secunderabad ,229 other locations
1012,Episource,3.9,IT Services & Consulting, Hyderabad / Secunderabad ,20 other locations
1013,Softenger,3.9,IT Services & Consulting, Hyderabad / Secunderabad ,33 other locations
