,company name,ratings,company_type,location,other_loc
270,Afcons Infrastructure,4.2,Engineering & Construction, Noida ,121 other locations
271,Torrent Pharmaceuticals,4.0,Pharma, Noida ,129 other locations
272,Square Yards,3.6,Internet, Noida ,51 other locations
273,CMS IT Services,3.1,IT Services & Consulting, Noida ,152 other locations
274,I Process Services,3.8,Recruitment, Noida ,405 other locations
275,IDFC FIRST Bharat,4.2,Financial Services, Noida ,420 other locations
276,ACC,3.9,Building Material, Noida ,272 other locations
277,HDFC Sales,3.9,Financial Services, Noida ,345 other locations
278,Zensar Technologies,3.7,IT Services & Consulting, Noida ,28 other locations
279,Suzlon Group,4.0,Power, Noida ,142 other locations
280,ESAF Small Finance Bank,3.6,Banking, Noida ,438 other locations
281,Shoppers Stop,4.0,Retail, Noida ,83 other locations
282,DS Group,4.1,FMCG, Noida ,280 other locations
283,Ola Electric Mobility,3.4,Automobile, Noida ,419 other locations
284,Eternal Limited,3.6,Internet, Noida ,219 other locations
285,Fujitsu,3.8,IT Services & Consulting, Noida ,41 other locations
286,Apollo Tyres,4.0,Auto Components, Noida ,181 other locations
287,VVDN Technologies,3.6,IT Services & Consulting, Noida ,49 other locations
288,Nokia,4.0,Telecom, Noida ,166 other locations
289,Indus Towers,3.6,Telecom, Noida ,240 other locations
290,Yazaki,3.9,Auto Components, Noida ,94 other locations
291,Bharat Financial Inclusion,3.7,Financial Services, Noida ,491 other locations
292,Fiserv,2.9,FinTech, Noida ,32 other locations
293,UnitedHealth,4.0,Healthcare, Noida ,17 other locations
294,Landmark Group,3.8,Retail, Noida ,173 other locations
295,Shree Cement,3.8,Building Material, Noida ,255 other locations
296,Dalmia Bharat Cement,3.9,Building Material, Noida ,251 other locations
297,Britannia,4.0,FMCG, Noida ,298 other locations
298,SRF,4.1,Chemicals, Noida ,67 other locations
299,Blue Dart Express Ltd,3.9,Logistics, Noida ,278 other locations
300,Kansai Nerolac Paints,3.8,Chemicals, Noida ,253 other locations
301,Whitehat jr,3.3,EdTech, Noida ,49 other locations
302,Exide Industries,3.4,Auto Components, Noida ,199 other locations
303,Shell,3.9,Oil & Gas, Noida ,91 other locations
304,Flex,3.9,Electronics Manufacturing, Noida ,46 other locations
305,ElasticRun,3.6,Logistics, Noida ,390 other locations
306,NestlÃÂ©,3.8,FMCG, Noida ,278 other locations
307,Zepto,3.5,Internet, Noida ,100 other locations
308,Micro Labs,3.6,Pharma, Noida ,150 other locations
309,TVS Supply Chain Solutions,3.8,Logistics, Noida ,153 other locations
310,Capita,3.5,BPO, Noida ,31 other locations
311,KFintech,3.4,Financial Services, Noida ,113 other locations
312,KPMG Global Services,3.5,Management Consulting, Noida ,37 other locations
313,ZS,3.1,Management Consulting, Noida ,16 other locations
314,Star Health & Allied Insurance,3.5,Insurance, Noida ,327 other locations
315,G4S,4.0,Law Enforcement & Security, Noida ,162 other locations
316,Voltas,4.0,Consumer Electronics & Appliances, Noida ,205 other locations
317,BlackBuck,3.7,Internet, Noida ,365 other locations
318,Sonalika Tractors,3.6,Automobile, Noida ,192 other locations
319,Sahrudaya Healthcare (Medicover Hospitals),4.4,Healthcare, Noida ,45 other locations
320,Blue Star,4.1,Consumer Electronics & Appliances, Noida ,147 other locations
321,Care Health Insurance,3.5,Insurance, Noida ,243 other locations
322,Domino's Pizza,3.9,Hospitality, Noida ,246 other locations
323,GATI-KWE,3.9,Logistics, Noida ,162 other locations
324,ACT Fibernet,3.9,Telecom, Noida ,57 other locations
