,company name,ratings,company_type,location,other_loc
1212,Orient Technologies,3.6,IT Services & Consulting, Ahmedabad ,49 other locations
1213,Patel Infrastructure Limited,3.9,Engineering & Construction, Ahmedabad ,57 other locations
1214,PCBL Chemical Limited,4.0,Petrochemicals, Ahmedabad ,24 other locations
1215,Mahindra Integrated Business Solutions,3.5,BPO, Ahmedabad ,83 other locations
1216,Corteva Agriscience,4.2,Agro Chemicals, Ahmedabad ,104 other locations
1217,Office Beacon,4.6,BPO, Ahmedabad ,19 other locations
1218,Progressive Infovision,3.8,Recruitment, Ahmedabad ,77 other locations
1219,Alshaya Group,3.8,Retail, Ahmedabad ,29 other locations
1220,Data Entry,4.2,BPO, Ahmedabad ,112 other locations
1221,Tata Power Delhi Distribution,3.7,Power, Ahmedabad ,34 other locations
1222,Quality Austria Central Asia,3.5,Other, Ahmedabad ,74 other locations
1223,SMC Global Securities,3.4,Financial Services, Ahmedabad ,86 other locations
1224,Welspun World,3.6,Building Material, Ahmedabad ,48 other locations
1225,Fiat India Automobiles,3.6,Automobile, Ahmedabad ,22 other locations
1226,Mindarika,4.0,Auto Components, Ahmedabad ,26 other locations
1227,Centaur Pharmaceuticals,3.5,Pharma, Ahmedabad ,66 other locations
1228,Pennar Industries,3.4,Engineering & Construction, Ahmedabad ,30 other locations
1229,Yatra,3.3,Travel & Tourism, Ahmedabad ,20 other locations
1230,TCI Express,3.9,Logistics, Ahmedabad ,80 other locations
1231,DeHaat,3.6,Internet, Ahmedabad ,115 other locations
1232,Times Group,3.7,Printing & Publishing, Ahmedabad ,48 other locations
1233,Shalby Hospitals,4.1,Healthcare, Ahmedabad ,23 other locations
1234,The Lalit,3.6,Hospitality, Ahmedabad ,30 other locations
1235,Ferrero,3.9,Food Processing, Ahmedabad ,101 other locations
1236,HCL Healthcare,4.6,Healthcare, Ahmedabad ,40 other locations
1237,Sintex BAPL,3.6,Petrochemicals, Ahmedabad ,69 other locations
1238,Kissht Finance,3.8,FinTech, Ahmedabad ,84 other locations
1239,Mount Litera Zee School,3.7,Education & Training, Ahmedabad ,124 other locations
1240,NoBrokerHood,2.8,Software Product, Ahmedabad ,32 other locations
1241,CJ Darcl Logistics Limited,4.0,Logistics, Ahmedabad ,82 other locations
1242,Forbes Marshall,3.9,Industrial Machinery, Ahmedabad ,24 other locations
1243,Tejas Networks,3.8,Hardware & Networking, Ahmedabad ,34 other locations
1244,Petpooja,3.9,Software Product, Ahmedabad ,62 other locations
1245,Talentpro,3.8,Recruitment, Ahmedabad ,125 other locations
1246,Inspirisys Solution,3.7,IT Services & Consulting, Ahmedabad ,54 other locations
1247,Crowne Plaza,4.1,Hospitality, Ahmedabad ,37 other locations
1248,Electrotherm,4.2,Iron & Steel, Ahmedabad ,40 other locations
1249,Welspun Corp,4.0,Iron & Steel, Ahmedabad ,29 other locations
1250,ICA Edu Skills,3.8,Education & Training, Ahmedabad ,120 other locations
1251,ANAROCK Property Consultants,3.5,Real Estate, Ahmedabad ,31 other locations
1252,Vikram Solar,3.6,Power, Ahmedabad ,43 other locations
1253,Magic Bus India Foundation,3.8,Non-Profit, Ahmedabad ,74 other locations
1254,Elite Elevators,4.1,Industrial Machinery, Ahmedabad ,41 other locations
1255,B.L. Kashyap & Sons,3.8,Engineering & Construction, Ahmedabad ,26 other locations
1256,Carrier,3.7,Industrial Machinery, Ahmedabad ,51 other locations
1257,GKN,3.8,Industrial Automation, Ahmedabad ,28 other locations
1258,3M,4.0,Electronics Manufacturing, Ahmedabad ,54 other locations
1259,MR.DIY,3.5,Retail, Ahmedabad ,110 other locations
1260,Ebixcash Global Services,3.2,BPO, Ahmedabad ,40 other locations
1261,Varthana,4.0,NBFC, Ahmedabad ,80 other locations
1262,Narayana e-Techno School,3.7,Education & Training, Ahmedabad ,99 other locations
1263,Tecnimont,3.8,Engineering & Construction, Ahmedabad ,31 other locations
1264,Hitachi Systems Micro Clinic,4.0,IT Services & Consulting, Ahmedabad ,79 other locations
1265,TVS Eurogrip,3.6,Auto Components, Ahmedabad ,81 other locations
1266,Allcargo Logistics,3.7,Logistics, Ahmedabad ,66 other locations
1267,Corporate Infotech,3.7,IT Services & Consulting, Ahmedabad ,52 other locations
1268,Hetero Healthcare,3.6,Pharma, Ahmedabad ,76 other locations
1269,MothersonSumi INfotech & Designs,3.4,IT Services & Consulting, Ahmedabad ,18 other locations
1270,Danfoss Industries,3.9,Industrial Machinery, Ahmedabad ,21 other locations
1271,Sanghi Industries,4.0,Building Material, Ahmedabad ,31 other locations
1272,Netmeds.com,3.8,Internet, Ahmedabad ,125 other locations
1273,Okaya Power,3.7,Electrical Equipment, Ahmedabad ,89 other locations
1274,FCC Clutch,3.8,Auto Components, Ahmedabad ,26 other locations
1275,Airports Authority of India,4.1,Aviation, Ahmedabad ,89 other locations
1276,Avalon Technologies,3.8,Electronics Manufacturing, Ahmedabad ,16 other locations
1277,Suroj Buildcon,4.1,Engineering & Construction, Ahmedabad ,44 other locations
1278,Collegedunia,2.9,Internet, Ahmedabad ,28 other locations
1279,TDS Lithium-Ion Battery,4.2,Auto Components, Ahmedabad ,20 other locations
1280,ShareChat,3.6,Internet, Ahmedabad ,42 other locations
1281,ITC Limited Foods Division,3.9,Food Processing, Ahmedabad ,75 other locations
1282,Family Health Plan,3.7,Insurance, Ahmedabad ,37 other locations
1283,Reliance Jewels,3.9,Jewellery, Ahmedabad ,131 other locations
1284,Me n Moms,4.2,Retail, Ahmedabad ,64 other locations
1285,South Indian Bank,3.3,Banking, Ahmedabad ,83 other locations
1286,Geojit Financial Services,3.3,Financial Services, Ahmedabad ,136 other locations
1287,HDFC Asset Management Company,4.1,Financial Services, Ahmedabad ,139 other locations
1288,Sapphire Foods India,3.8,Hospitality, Ahmedabad ,64 other locations
1289,Dr. Batras' Positive Health Clinic,3.7,Healthcare, Ahmedabad ,87 other locations
1290,Columbia Asia,4.6,Healthcare, Ahmedabad ,19 other locations
1291,NetConnectGlobal,3.1,IT Services & Consulting, Ahmedabad ,43 other locations
1292,Global Healthcare Billing Partners,3.4,BPO, Ahmedabad ,14 other locations
1293,Central Reserve Police Force,4.6,Government, Ahmedabad ,96 other locations
1294,Ugam Solution,3.5,IT Services & Consulting, Ahmedabad ,14 other locations
1295,Sintex Industries,4.0,Industrial Machinery, Ahmedabad ,58 other locations
1296,Kaizen IT Services,4.0,IT Services & Consulting, Ahmedabad ,89 other locations
1297,Royaloak Incorporation,3.7,Furniture & Furnishing, Ahmedabad ,48 other locations
1298,National Stock Exchange of India,3.6,Financial Services, Ahmedabad ,33 other locations
1299,Kajaria Ceramics,3.8,Building Material, Ahmedabad ,81 other locations
1300,Becton Dickinson,4.0,Medical Equipment, Ahmedabad ,36 other locations
1301,Shriram Automall,4.0,Internet, Ahmedabad ,107 other locations
1302,Ongc Petro Additions,4.0,Petrochemicals, Ahmedabad ,30 other locations
1303,Jain Irrigation Systems,3.7,Agriculture, Ahmedabad ,89 other locations
1304,Holiday Inn,4.0,Hospitality, Ahmedabad ,61 other locations
1305,Agrostar,3.9,Internet, Ahmedabad ,51 other locations
1306,Fiem Industries,3.6,Auto Components, Ahmedabad ,28 other locations
1307,Finova Capital,3.8,NBFC, Ahmedabad ,180 other locations
1308,Monte Carlo,4.2,Fashion & Textile, Ahmedabad ,103 other locations
1309,Grab A Grub Services,3.9,Logistics, Ahmedabad ,112 other locations
1310,Einfochips,3.5,IT Services & Consulting, Ahmedabad ,13 other locations
1311,Godrej Industries,4.0,Real Estate, Ahmedabad ,68 other locations
1312,IDBI Intech Limited,3.2,IT Services & Consulting, Ahmedabad ,28 other locations
1313,Sudarshan Chemical Industries,3.9,Chemicals, Ahmedabad ,26 other locations
1314,IRB Infrastructure,3.9,Engineering & Construction, Ahmedabad ,71 other locations
1315,Renovision Automation Services,3.3,IT Services & Consulting, Ahmedabad ,70 other locations
1316,Sasken,3.6,IT Services & Consulting, Ahmedabad ,12 other locations
1317,Chaitanya India Fin Credit,4.0,NBFC, Ahmedabad ,168 other locations
1318,Serum Institute of India,4.2,Biotechnology, Ahmedabad ,26 other locations
1319,BDO RISE Private Limited,3.6,Accounting & Auditing, Ahmedabad ,9 other locations
1320,Kellogg,4.2,FMCG, Ahmedabad ,85 other locations
1321,Finolex Industries,3.6,Building Material, Ahmedabad ,72 other locations
1322,SOLAR INDUSTRIES INDIA,3.7,Defence & Aerospace, Ahmedabad ,40 other locations
1323,Blackberrys,3.8,Fashion & Textile, Ahmedabad ,91 other locations
1324,Vedanta Limited,3.8,Metals & Mining, Ahmedabad ,52 other locations
1325,Medley Pharmaceuticals,3.9,Pharma, Ahmedabad ,75 other locations
1326,Schwing Stetter,3.9,Industrial Machinery, Ahmedabad ,44 other locations
1327,Cyfuture,3.0,IT Services & Consulting, Ahmedabad ,37 other locations
1328,Coal India,4.0,Metals & Mining, Ahmedabad ,62 other locations
1329,Cashify,3.8,Internet, Ahmedabad ,57 other locations
1330,VDA Infosolutions,3.9,IT Services & Consulting, Ahmedabad ,36 other locations
1331,Vedang Cellular Services,3.9,Telecom, Ahmedabad ,68 other locations
1332,Jubilant Agri and Consumer Products,4.0,Chemicals, Ahmedabad ,112 other locations
1333,Inspira Enterprise India Limited,3.6,IT Services & Consulting, Ahmedabad ,35 other locations
1334,Quest Retail Private Limited,4.1,Retail, Ahmedabad ,64 other locations
1335,Micromax Informatics,3.8,Consumer Electronics & Appliances, Ahmedabad ,118 other locations
1336,Hpl Electric & Power,3.7,Electrical Equipment, Ahmedabad ,69 other locations
1337,DealShare,3.5,Internet, Ahmedabad ,44 other locations
1338,InsuranceDekho,3.6,Internet, Ahmedabad ,80 other locations
1339,Toyoda Gosei Minda,4.1,Auto Components, Ahmedabad ,25 other locations
1340,United Colors of Benetton,4.3,Fashion & Textile, Ahmedabad ,72 other locations
1341,Bharat Biotech International,3.2,Biotechnology, Ahmedabad ,30 other locations
1342,Hilton,4.2,Hospitality, Ahmedabad ,40 other locations
1343,Action Tesa,3.8,Building Material, Ahmedabad ,58 other locations
1344,HLL Lifecare,3.7,Healthcare, Ahmedabad ,116 other locations
1345,Vadilal Industries,4.1,FMCG, Ahmedabad ,85 other locations
1346,Efs Facilities Services,3.7,Facility Management Services, Ahmedabad ,59 other locations
1347,Sir H. N. Reliance Foundation Hospital and Research,4.3,Healthcare, Ahmedabad ,10 other locations
1348,IDP Education Limited,3.6,Education & Training, Ahmedabad ,48 other locations
1349,BEML,3.8,Industrial Machinery, Ahmedabad ,37 other locations
1350,DHL Global Forwarding,4.0,Logistics, Ahmedabad ,21 other locations
1351,Ofbusiness,3.0,Internet, Ahmedabad ,40 other locations
1352,PTC,4.1,Software Product, Ahmedabad ,41 other locations
1353,GAMMON INDIA,3.7,Engineering & Construction, Ahmedabad ,70 other locations
1354,HBL Power Systems,4.0,Electrical Equipment, Ahmedabad ,51 other locations
1355,Consulting Engineers Group,4.1,Engineering & Construction, Ahmedabad ,69 other locations
1356,WayCool Foods and Products,3.4,FMCG, Ahmedabad ,42 other locations
1357,Wood Group,3.8,Engineering & Construction, Ahmedabad ,30 other locations
1358,SoftAge Information Technology,3.6,IT Services & Consulting, Ahmedabad ,128 other locations
1359,Pamac Finserve,3.2,BPO, Ahmedabad ,59 other locations
1360,Gandhi Automations,4.0,Industrial Machinery, Ahmedabad ,24 other locations
1361,Amway India Enterprises,4.0,Fitness & Wellness, Ahmedabad ,80 other locations
1362,Army Public School,4.0,Education & Training, Ahmedabad ,93 other locations
1363,Crystal Crop Protection,3.8,Agro Chemicals, Ahmedabad ,88 other locations
1364,AVIOM,4.0,NBFC, Ahmedabad ,188 other locations
1365,APL Apollo Tubes,4.0,Iron & Steel, Ahmedabad ,47 other locations
1366,Pathkind Diagnostics Private Limited,3.9,Healthcare, Ahmedabad ,97 other locations
1367,Toothsi,2.7,Internet, Ahmedabad ,19 other locations
1368,Dr. Reddy's Foundation,3.7,Non-Profit, Ahmedabad ,88 other locations
1369,Myk Laticrete,3.9,Building Material, Ahmedabad ,83 other locations
1370,Hettich,3.7,Furniture & Furnishing, Ahmedabad ,45 other locations
1371,J K Fenner,3.9,Engineering & Construction, Ahmedabad ,56 other locations
1372,Courtyard by Marriott,4.1,Hospitality, Ahmedabad ,41 other locations
1373,Orra Fine Jewellery,3.4,Jewellery, Ahmedabad ,50 other locations
1374,Belstar Microfinance,4.0,NBFC, Ahmedabad ,207 other locations
1375,Capital Numbers Infotech,4.2,IT Services & Consulting, Ahmedabad ,10 other locations
1376,McCain Foods,4.1,FMCG, Ahmedabad ,72 other locations
1377,Transport Corporation Of India,3.8,Logistics, Ahmedabad ,82 other locations
1378,Ascent HR Technologies Private Limited,3.6,Software Product, Ahmedabad ,15 other locations
1379,Baker Hughes,4.1,Oil & Gas, Ahmedabad ,38 other locations
1380,BAXY,4.1,Auto Components, Ahmedabad ,38 other locations
1381,Herbalife International,4.0,Healthcare, Ahmedabad ,84 other locations
1382,Aurionpro Solutions,3.5,Software Product, Ahmedabad ,48 other locations
1383,Sterling Oil Exploration & Energy Production,3.6,Oil & Gas, Ahmedabad ,21 other locations
1384,Levi Strauss & Co.,4.2,Fashion & Textile, Ahmedabad ,80 other locations
1385,Voyants Solutions,3.7,Engineering & Construction, Ahmedabad ,91 other locations
1386,Bajaj Consumer Care,3.8,FMCG, Ahmedabad ,111 other locations
1387,Empower,4.0,Financial Services, Ahmedabad ,12 other locations
1388,General Motors,4.1,Automobile, Ahmedabad ,36 other locations
1389,Western Refrigeration,3.8,Industrial Machinery, Ahmedabad ,40 other locations
1390,The Saraswat Co-operative Bank,3.2,Banking, Ahmedabad ,34 other locations
1391,DB Schenker,4.3,Logistics, Ahmedabad ,40 other locations
1392,Gayatri Projects,3.9,Engineering & Construction, Ahmedabad ,71 other locations
1393,Renault,4.1,Automobile, Ahmedabad ,147 other locations
1394,Iron Mountain Inc,3.8,IT Services & Consulting, Ahmedabad ,48 other locations
1395,Alcon,3.8,Medical Equipment, Ahmedabad ,38 other locations
1396,Inox Wind,3.8,Power, Ahmedabad ,41 other locations
1397,Vyapar,3.6,Software Product, Ahmedabad ,39 other locations
1398,Dhani Healthcare,3.5,FinTech, Ahmedabad ,81 other locations
1399,Marelli,3.6,Auto Components, Ahmedabad ,18 other locations
1400,Unimoni,3.9,FinTech, Ahmedabad ,134 other locations
1401,RAK Ceramics,3.8,Building Material, Ahmedabad ,59 other locations
1402,Harman Finochem,3.6,Pharma, Ahmedabad ,15 other locations
1403,Practo,3.0,Internet, Ahmedabad ,24 other locations
1404,RMC Readymix,3.7,Building Material, Ahmedabad ,67 other locations
1405,Country Delight,3.8,Food Processing, Ahmedabad ,35 other locations
1406,Kirloskar Pneumatic,4.0,Industrial Machinery, Ahmedabad ,20 other locations
1407,Paramount Health Services Tpa,3.8,Insurance, Ahmedabad ,38 other locations
1408,Telenor,4.1,Telecom, Ahmedabad ,116 other locations
1409,QSpiders,3.7,Education & Training, Ahmedabad ,26 other locations
1410,Vestige,4.2,Fitness & Wellness, Ahmedabad ,112 other locations
1411,Enco Engineers Combine,3.7,Auto Components, Ahmedabad ,17 other locations
1412,SIS Prosegur Holdings,3.4,Law Enforcement & Security, Ahmedabad ,89 other locations
1413,Cpf India,4.0,Food Processing, Ahmedabad ,58 other locations
1414,RuralShores,3.6,BPO, Ahmedabad ,47 other locations
1415,Laxmi Organic Industries,3.9,Chemicals, Ahmedabad ,19 other locations
1416,Hi Tech Gears,4.0,Auto Components, Ahmedabad ,29 other locations
1417,Offshore Infrastructures,4.2,Engineering & Construction, Ahmedabad ,51 other locations
1418,The Times of India,3.6,Media & Entertainment, Ahmedabad ,53 other locations
1419,Avaada Group,4.2,Power, Ahmedabad ,65 other locations
1420,Wow Momo Foods,3.5,Hospitality, Ahmedabad ,51 other locations
1421,Medlife,3.7,Internet, Ahmedabad ,28 other locations
1422,Yokohama,3.7,Auto Components, Ahmedabad ,43 other locations
1423,Craftsman Automation,3.8,Auto Components, Ahmedabad ,25 other locations
1424,Roop Polymers,4.0,Auto Components, Ahmedabad ,25 other locations
1425,Eicher Motors,4.1,Automobile, Ahmedabad ,95 other locations
1426,Fenesta Building Systems,4.0,Building Material, Ahmedabad ,71 other locations
1427,AM Infoweb,3.9,BPO, Ahmedabad ,8 other locations
1428,Stock Holding Corporation of India,3.6,Financial Services, Ahmedabad ,100 other locations
1429,Maxgen Technologies,4.5,IT Services & Consulting, Ahmedabad ,8 other locations
1430,Systra Consulting,3.9,Engineering & Construction, Ahmedabad ,40 other locations
1431,Ambit Finvest,4.0,NBFC, Ahmedabad ,106 other locations
1432,House Of Anita Dongre,4.2,Fashion & Textile, Ahmedabad ,47 other locations
1433,LendingKart,3.5,NBFC, Ahmedabad ,44 other locations
1434,GSPANN Technologies,4.1,IT Services & Consulting, Ahmedabad ,9 other locations
1435,Zolo,3.3,Internet, Ahmedabad ,24 other locations
1436,Kidzee,3.9,EdTech, Ahmedabad ,116 other locations
1437,Groupm Media,3.7,Marketing & Advertising, Ahmedabad ,27 other locations
1438,Castrol,4.3,Petrochemicals, Ahmedabad ,121 other locations
1439,Capital Business Systems,3.6,IT Services & Consulting, Ahmedabad ,111 other locations
1440,Fena,4.1,FMCG, Ahmedabad ,84 other locations
1441,Dusters Total Solutions Services,3.9,Facility Management Services, Ahmedabad ,61 other locations
1442,Welspun Enterprises,4.1,Engineering & Construction, Ahmedabad ,49 other locations
1443,Quikr,3.5,Internet, Ahmedabad ,24 other locations
1444,Reliance Life Sciences,3.6,Clinical Research, Ahmedabad ,34 other locations
1445,Canon,3.9,Consumer Electronics & Appliances, Ahmedabad ,65 other locations
1446,Anudip Foundation,3.7,Non-Profit, Ahmedabad ,62 other locations
1447,Celebi Aviation Holding,3.9,Aviation, Ahmedabad ,15 other locations
1448,FMC Corporation,3.9,Agro Chemicals, Ahmedabad ,116 other locations
1449,Karvy Data Management Services,4.0,Analytics & KPO, Ahmedabad ,81 other locations
1450,EC-Council,4.1,EdTech, Ahmedabad ,18 other locations
1451,Sterling,4.0,Healthcare, Ahmedabad ,63 other locations
1452,DFM Foods,4.0,FMCG, Ahmedabad ,78 other locations
1453,Mecon,3.9,Metals & Mining, Ahmedabad ,49 other locations
1454,N.C.L. Industries,3.7,Building Material, Ahmedabad ,69 other locations
1455,Hitachi Cash Management Services,3.3,Other, Ahmedabad ,94 other locations
1456,Legrand,3.7,Electrical Equipment, Ahmedabad ,58 other locations
1457,Satyam Auto Components,3.9,Auto Components, Ahmedabad ,27 other locations
1458,V.S.T Tillers Tractors,3.5,Industrial Machinery, Ahmedabad ,56 other locations
1459,Uttar Pradesh Power Corporation,4.0,Power, Ahmedabad ,89 other locations
1460,Wockhardt Hospital,4.0,Healthcare, Ahmedabad ,27 other locations
1461,Vivanta by Taj,4.2,Hospitality, Ahmedabad ,48 other locations
1462,Ralson Tyres Limited,3.6,Auto Components, Ahmedabad ,52 other locations
1463,Magma General Insurance Limited,3.7,Insurance, Ahmedabad ,87 other locations
1464,5paisa Capital Ltd.,4.1,Financial Services, Ahmedabad ,9 other locations
1465,Vishwa Samudra Engineering,3.6,Engineering & Construction, Ahmedabad ,42 other locations
1466,Pitti Engineering,3.8,Industrial Machinery, Ahmedabad ,13 other locations
1467,BOBCARD Ltd.,4.2,NBFC, Ahmedabad ,105 other locations
1468,JK Tech,3.7,IT Services & Consulting, Ahmedabad ,20 other locations
1469,Propertypistol Realty,3.6,Internet, Ahmedabad ,25 other locations
1470,Hero Cycles,3.3,Automobile, Ahmedabad ,50 other locations
1471,Vakrangee,3.8,BPO, Ahmedabad ,91 other locations
1472,Coats,3.7,Fashion & Textile, Ahmedabad ,55 other locations
1473,Brigade Group,4.1,Real Estate, Ahmedabad ,11 other locations
1474,Suprajit Engineering,3.9,Auto Components, Ahmedabad ,38 other locations
1475,Nivea,4.1,Beauty & Personal Care, Ahmedabad ,70 other locations
1476,Metro Group of Hospitals,3.8,Healthcare, Ahmedabad ,32 other locations
1477,Hafele,4.0,Furniture & Furnishing, Ahmedabad ,45 other locations
1478,Williams Lea,3.6,BPO, Ahmedabad ,18 other locations
1479,Centum Learning,3.7,Education & Training, Ahmedabad ,81 other locations
1480,Vidal Health Insurance,3.7,Insurance, Ahmedabad ,37 other locations
1481,CARE,4.3,Non-Profit, Ahmedabad ,114 other locations
1482,F1 Info Solutions and Services,3.7,IT Services & Consulting, Ahmedabad ,46 other locations
1483,NMDC Limited,4.2,Metals & Mining, Ahmedabad ,41 other locations
1484,MUTHOOT HOMEFIN (I) LTD.,3.9,NBFC, Ahmedabad ,105 other locations
1485,Cairn Energy,3.6,Oil & Gas, Ahmedabad ,31 other locations
1486,Macquarie Group,3.2,Financial Services, Ahmedabad ,17 other locations
1487,Galaxy Surfactants,3.9,Chemicals, Ahmedabad ,25 other locations
1488,Pace Setters Business Solutions,3.4,BPO, Ahmedabad ,24 other locations
1489,Spectrum Talent Management,3.6,Recruitment, Ahmedabad ,84 other locations
1490,BharatMatrimony.com,3.9,Internet, Ahmedabad ,31 other locations
1491,Mobile Programming,2.9,IT Services & Consulting, Ahmedabad ,23 other locations
1492,Mobikwik,3.5,FinTech, Ahmedabad ,46 other locations
1493,CMR Green Technologies,3.5,Metals & Mining, Ahmedabad ,34 other locations
1494,Lotus Herbals Private Limited,4.1,Beauty & Personal Care, Ahmedabad ,73 other locations
1495,OutworX,3.5,IT Services & Consulting, Ahmedabad ,41 other locations
1496,Safari Industries India,4.0,Retail, Ahmedabad ,77 other locations
1497,Future Lifestyle Fashion,4.2,Retail, Ahmedabad ,63 other locations
1498,QHTalbros,3.7,Auto Components, Ahmedabad ,26 other locations
1499,Ministry of Defence,4.3,Government, Ahmedabad ,75 other locations
1500,TÃV Rheinland,4.1,Other, Ahmedabad ,69 other locations
1501,Adda 247,3.7,EdTech, Ahmedabad ,22 other locations
1502,Morepen Laboratories,3.9,Pharma, Ahmedabad ,46 other locations
1503,Varuna Integrated Logistics,3.8,Logistics, Ahmedabad ,54 other locations
1504,IKF Finance,4.0,NBFC, Ahmedabad ,125 other locations
1505,Hamdard,4.0,FMCG, Ahmedabad ,75 other locations
1506,Deloitte Digital,3.8,IT Services & Consulting, Ahmedabad ,27 other locations
1507,Dr. Agarwal's Eye Hospital,3.8,Healthcare, Ahmedabad ,79 other locations
1508,RapiPay,3.6,FinTech, Ahmedabad ,107 other locations
1509,Securitas,3.8,Law Enforcement & Security, Ahmedabad ,44 other locations
1510,Pepperfry,3.2,Furniture & Furnishing, Ahmedabad ,38 other locations
1511,BrightCHAMPS,3.9,EdTech, Ahmedabad ,28 other locations
1512,Hi Tech Projects,4.6,Engineering & Construction, Ahmedabad ,8 other locations
1513,Go First,3.9,Aviation, Ahmedabad ,34 other locations
1514,Sarovar Hotels & Resorts,4.1,Hospitality, Ahmedabad ,70 other locations
1515,BKT Tyres,4.2,Auto Components, Ahmedabad ,32 other locations
1516,Ivrcl Infrastructures & Projects,4.3,Engineering & Construction, Ahmedabad ,54 other locations
1517,LIC Housing Finance,3.9,NBFC, Ahmedabad ,120 other locations
1518,HSBC Global Banking and Markets,3.9,Banking, Ahmedabad ,15 other locations
1519,Texmo Industries,3.8,Industrial Machinery, Ahmedabad ,36 other locations
1520,Insuremile,4.8,Internet, Ahmedabad ,15 other locations
1521,Sheela Foam,3.9,Furniture & Furnishing, Ahmedabad ,89 other locations
1522,Trimax IT Infrastructure Services,3.6,IT Services & Consulting, Ahmedabad ,71 other locations
1523,Tractebel,4.1,Engineering & Construction, Ahmedabad ,88 other locations
1524,NJ India Invest,3.7,Financial Services, Ahmedabad ,80 other locations
1525,Indian Bank,3.4,Banking, Ahmedabad ,110 other locations
1526,India Post,3.7,Government, Ahmedabad ,190 other locations
1527,Global Autotech,4.0,Auto Components, Ahmedabad ,16 other locations
1528,Motilal Oswal Wealth Management,4.4,Financial Services, Ahmedabad ,25 other locations
1529,Atomberg Technologies,3.8,Consumer Electronics & Appliances, Ahmedabad ,64 other locations
1530,Cadbury,4.3,Food Processing, Ahmedabad ,112 other locations
1531,Value Point Systems,3.5,IT Services & Consulting, Ahmedabad ,44 other locations
1532,Sadbhav Engineering,4.2,Engineering & Construction, Ahmedabad ,66 other locations
1533,QUICK HEAL TECHNOLOGIES,3.7,Software Product, Ahmedabad ,45 other locations
1534,Amara Raja Infra,4.0,Engineering & Construction, Ahmedabad ,51 other locations
1535,Addverb Technologies,3.6,Industrial Automation, Ahmedabad ,23 other locations
1536,Communications Test Design,3.8,IT Services & Consulting, Ahmedabad ,50 other locations
1537,Mars International India,4.2,Food Processing, Ahmedabad ,84 other locations
1538,Medikabazaar,4.3,Medical Equipment, Ahmedabad ,32 other locations
1539,Rusan Pharma,3.5,Pharma, Ahmedabad ,24 other locations
1540,Hitachi Systems,3.9,IT Services & Consulting, Ahmedabad ,38 other locations
1541,Maersk Line,4.0,Logistics, Ahmedabad ,27 other locations
1542,Sterling Holiday Resort,3.7,Hospitality, Ahmedabad ,66 other locations
1543,Kandhari Beverages,3.8,Beverage, Ahmedabad ,50 other locations
1544,N+A,3.8,Financial Services, Ahmedabad ,66 other locations
1545,iNurture Education Solutions,2.5,EdTech, Ahmedabad ,39 other locations
1546,Kalyani Technoforge,3.8,Auto Components, Ahmedabad ,18 other locations
1547,Micron Technology,3.6,Semiconductors, Ahmedabad ,16 other locations
1548,Xerox,3.7,Printing & Publishing, Ahmedabad ,34 other locations
1549,Otsuka Pharmaceutical India Private Limited,4.1,Pharma, Ahmedabad ,40 other locations
1550,National Commodities Management Services,4.0,Agriculture, Ahmedabad ,88 other locations
1551,BharatPe,3.5,FinTech, Ahmedabad ,78 other locations
1552,Par Health,4.1,Pharma, Ahmedabad ,11 other locations
1553,Hinduja Tech,3.2,IT Services & Consulting, Ahmedabad ,17 other locations
1554,NAV Backoffice,3.6,Accounting & Auditing, Ahmedabad ,9 other locations
1555,Kirby Building Systems,4.0,Building Material, Ahmedabad ,37 other locations
1556,Gilbarco Veeder Root,3.8,Industrial Machinery, Ahmedabad ,59 other locations
1557,Plastic Omnium,3.7,Automobile, Ahmedabad ,19 other locations
1558,Romsons Group Of Industries,3.8,Medical Equipment, Ahmedabad ,56 other locations
1559,ZEISS India,3.6,Industrial Machinery, Ahmedabad ,33 other locations
1560,Walkaroo International,3.6,Fashion & Textile, Ahmedabad ,54 other locations
1561,Riya Travel,3.5,Travel & Tourism, Ahmedabad ,38 other locations
1562,Essjay Ericsson,4.2,Analytics & KPO, Ahmedabad ,80 other locations
1563,Prime Focus Technologies,3.1,Software Product, Ahmedabad ,17 other locations
1564,Schindler Group,3.6,Industrial Machinery, Ahmedabad ,49 other locations
1565,Ppap Automotive,3.8,Auto Components, Ahmedabad ,17 other locations
1566,InCred Finance,3.8,NBFC, Ahmedabad ,65 other locations
1567,Giesecke & Devrient,3.4,IT Services & Consulting, Ahmedabad ,53 other locations
1568,KRBL,3.7,Food Processing, Ahmedabad ,57 other locations
1569,Lite Bite Foods,4.4,Hospitality, Ahmedabad ,24 other locations
1570,Grindwell Norton,3.6,Industrial Machinery, Ahmedabad ,42 other locations
1571,Mahanagar Gas,4.2,Oil & Gas, Ahmedabad ,25 other locations
1572,Magneti Marelli Motherson Auto System,3.8,Auto Components, Ahmedabad ,19 other locations
1573,Flowserve,3.7,Industrial Machinery, Ahmedabad ,16 other locations
1574,C-Edge Technologies,3.7,IT Services & Consulting, Ahmedabad ,20 other locations
1575,GHCL Limited,3.9,Chemicals, Ahmedabad ,29 other locations
1576,ASM Technologies,3.6,Engineering & Construction, Ahmedabad ,21 other locations
1577,L. N. Malviya Infra Projects Group,3.1,Engineering & Construction, Ahmedabad ,120 other locations
1578,Matrix Business Services,3.4,Analytics & KPO, Ahmedabad ,23 other locations
