,company name,ratings,company_type,location,other_loc
383,Knight Frank,4.0,Real Estate, Lucknow ,49 other locations
384,GE Healthcare,3.9,Medical Equipment, Lucknow ,36 other locations
385,Volvo,4.0,Automobile, Lucknow ,38 other locations
386,Egis  India Consulting Engineers,4.2,Engineering & Construction, Lucknow ,112 other locations
387,Neel Metal Products,4.0,Auto Components, Lucknow ,37 other locations
388,Bayer,4.0,Pharma, Lucknow ,114 other locations
389,Volkswagen,4.1,Automobile, Lucknow ,103 other locations
390,Medhaj Techno Concept,3.9,Management Consulting, Lucknow ,149 other locations
391,ivy,3.5,IT Services & Consulting, Lucknow ,11 other locations
392,Deepak Fertilisers and Petrochemicals,4.1,Chemicals, Lucknow ,58 other locations
393,Re Sustainability Limited,3.8,Waste Management, Lucknow ,84 other locations
394,SKH Metals,4.0,Auto Components, Lucknow ,27 other locations
395,OCS Group,4.1,Facility Management Services, Lucknow ,57 other locations
396,Tata Chemicals,3.9,Chemicals, Lucknow ,85 other locations
397,Yashoda Hospitals,3.9,Healthcare, Lucknow ,31 other locations
398,Medha Servo Drives,4.3,Electrical Equipment, Lucknow ,53 other locations
399,Updater Services,3.7,Facility Management Services, Lucknow ,100 other locations
400,HT Media,3.1,Media & Entertainment, Lucknow ,43 other locations
401,Alok Industries,3.6,Fashion & Textile, Lucknow ,34 other locations
402,Next Education India,3.2,EdTech, Lucknow ,95 other locations
